chave;periodicidade;ano;mes;justica;seq_orgao;tribunal;dsc_tribunal;uf;uf_sede;idporte;porte;acap;acr;acs;aqv;as;asen;ca;cc;cd;ce;ced;cee;cer;cg;cge;cpc;cpp;crag;crd;del;dimp;dlp;dmt;dob;dpa;dpb;dpl;drs;dvd;ftt;ga;gaed;gaer;gc;gcd;gcgraf;gci;gcm;gconst;gcv;gee;glb;gml;gmv;gpp;grcm;gref;grl;grmv;grtf;grtm;grv;gtf;gtm;gv;gve;km;ltf;ltm;magp;mcont;mtotal;nt;pas;pcap;pcs;pqv;qei;qi;qpv;qvm;qvs;serv;tfaux;tfauxa;tfauxc;tfauxe;tfauxjl;tfauxsp;tfauxt;tfauxv;tpefet;tpi;tpsv;upload;valt;vd;vgef;tmr;qve;qip;cre;gre;cra;gra;uvs;uvm;prqv;pras;prcap;cpt;cpt.ftt;ced.ftt;qi.ftt;lt.ftt
TRE-PE_PE_Mensal_7_2022;Mensal;2022;7;Eleitoral;13261;TRE-PE;TRE - Pernambuco;PE;PE;;;0;0;0;0;0;0;1433;0;0;0;0;197667,88;540;0;0;0;197;;;0;0;0;2,09;0;14329,36;0;61,94;0;20,15;0;23471,38;0;1652,4;0;0;190,44;0;0;0;0;176024,56;0;0;0;29520;;0;;;0,694400978;55,77237342;;568,02;17624,07;0;0;0;818;316;;0;;0;0;0;;0;0;11228;0;0;0;;0;0;;;;;;;;;;0;0;0;0;14413,54;0;;;;;;;;;;;197;;;;
TRE-PI_PI_Mensal_7_2022;Mensal;2022;7;Eleitoral;13262;TRE-PI;TRE - Piauí;PI;PI;;;0;0;0;0;0;0;960;278;0;0;0;176509;472;0;0;14;262;;;0;0;0;14,9;0;230,7;0;54,6;0;0;0;17830,24;0;1798,15;0;1021,61;12005,4;0;0;0;0;136284,26;0;0;0;4256,14;;0;;;23,27651351;71,5;;8612,31;5863;0;0;0;370;82;;0;;0;0;0;;0;0;31338;0;0;0;;0;0;;;;;;;;;;0;0;0;0;300,2;0;;;;;;;;;;;276;;;;
TRE-RJ_RJ_Mensal_7_2022;Mensal;2022;7;Eleitoral;13263;TRE-RJ;TRE - Rio de Janeiro;RJ;RJ;;;0;0;0;0;0;0;1641;29;0;0;0;152396;0;0;2413;0;370;;;0;0;0;0;0;1898,7;0;513,7;0;0;0;33386,6;0;7782;0;0;0;0;0;0;0;157808,37;0;0;0;0;;0;;;124,2031602;5,425157895;;83712,93;2061,56;0;0;0;674;380;;0;;0;0;0;;0;0;111498;0;0;0;;0;0;;;;;;;;;;0;0;0;0;4825,4;0;;;;;;;;;;;370;;;;
TRE-RN_RN_Mensal_7_2022;Mensal;2022;7;Eleitoral;13264;TRE-RN;TRE - Rio Grae do Norte;RN;RN;;;0;0;0;0;0;0;424;901;0;0;0;111728,82;493;0;0;0;340;;;0;0;0;0;0;152,85;0;65,98;0;0;0;10051,92;0;2700,81;0;2575,53;11357,63;0;0;0;0;84427,13;0;0;0;5227,16;;0;;;4,077;54,91142857;;244,62;384,38;0;0;0;60;7;;0;;0;0;0;;0;0;36828;0;0;0;;0;0;;;;;;;;;;0;0;0;0;218,83;0;;;;;;;;;;;340;;;;
TRE-RS_RS_Mensal_7_2022;Mensal;2022;7;Eleitoral;13265;TRE-RS;TRE - Rio Grae do Sul;RS;RS;;;0;0;0;0;0;0;272;160,5;0;0;66;141365;100;0;500;;246;;;0;0;0;;0;;0;;0;;0;6355,34;0;697;0;0;0;0;0;0;0;134882;0;0;0;0;;0;;;36,87722084;18,63470765;;29723,04;12429,35;0;0;0;806;667;;0;;0;0;0;;0;0;323671;0;0;0;;0;0;;;;;;;;;;0;0;0;0;500;0;;;;;;;;;;;246;;;;
TRE-RR_RR_Mensal_7_2022;Mensal;2022;7;Eleitoral;13266;TRE-RR;TRE - Roraima;RR;RR;;;0;0;0;0;0;0;75;57;0;0;0;48929;0;0;0;;20;;;0;0;0;0;0;0;0;0;0;0;0;1020,95;0;0;0;167,8;0;0;0;0;0;29263,22;0;0;0;278;;0;;;0;0;;0;0;0;0;0;150;15;;0;;0;0;0;;0;0;;0;0;0;;0;0;;;;;;;;;;0;0;0;0;0;0;;;;;;;;;;;20;;;;
TRE-SC_SC_Mensal_7_2022;Mensal;2022;7;Eleitoral;13267;TRE-SC;TRE - Santa Catarina;SC;SC;;;0;0;0;0;0;0;430;6;0;0;0;73297;0;0;342,7;0;143;;;0;0;0;0;0;683,27;0;26,65;0;6,25;0;10216,13;;;0;125,88;4769,63;0;0;0;0;57290,6;0;0;0;1828,48;;0;;;97,36178571;131,2975287;;16356,78;22845,77;0;0;0;168;174;;0;;0;0;0;;0;0;61682;0;0;0;;0;0;;;;;;;;;;0;0;0;0;1058,87;0;;;;;;;;;;;143;;;;
TRE-SP_SP_Mensal_7_2022;Mensal;2022;7;Eleitoral;13268;TRE-SP;TRE - São Paulo;SP;SP;;;0;0;0;0;0;0;2436;590;0;0;1536;284419,4;435;0;1722;0;1725;;;0;0;0;20;0;0;0;0;0;0;0;64033,45;0;3597,75;0;0;0;0;0;0;0;229416,23;0;0;0;0;;0;;;48,11040087;81,21930233;;88811,8;34924,3;0;0;0;1846;430;;0;;0;0;0;;0;0;604025;0;0;0;;0;0;;;;;;;;;;0;0;0;0;1742;0;;;;;;;;;;;1725;;;;
TRE-SE_SE_Mensal_7_2022;Mensal;2022;7;Eleitoral;13269;TRE-SE;TRE - Sergipe;SE;SE;;;0;0;0;0;0;0;337;94;0;0;;53444;;0;110,7;;158;;;0;0;0;10,5;0;216,8;0;14,6;0;0;0;10577,16;;;0;0;41959,7;0;0;0;0;47670,61;0;0;0;0;;0;;;18,80378378;55,3;;7653,14;1050,7;0;0;0;407;19;;0;;0;0;0;;0;0;64081;0;0;0;;0;0;;;;;;;;;;0;0;0;0;352,6;0;;;;;;;;;;;158;;;;
TRE-TO_TO_Mensal_7_2022;Mensal;2022;7;Eleitoral;13270;TRE-TO;TRE - Tocantins;TO;TO;;;0;0;0;0;0;0;799;5;0;0;0;144899;115;0;215,2;0;16;;;0;0;0;0;0;110,4;0;12,3;0;92,5;0;18023;0;651,88;0;11,79;12599,62;0;0;0;0;132444;0;0;0;299,37;;0;;;15,57112994;83,8789;;8268,27;8387,89;0;0;0;531;100;;0;;0;0;0;;0;0;25508;0;0;0;;0;0;;;;;;;;;;0;0;0;0;430,4;0;;;;;;;;;;;16;;;;
TRE-RO_RO_Mensal_7_2022;Mensal;2022;7;Eleitoral;13271;TRE-RO;TRE - Roônia;RO;RO;;;0;0;0;0;0;0;310;0;0;0;0;112898;374;0;249,5;0;217;;;0;0;0;51;0;514,25;0;91;0;7;0;4677,9;0;1880;0;0;2466,07;0;0;0;0;65082,94;0;0;0;0;;0;;;67,3197191;77,14163636;;11982,91;16971,16;0;0;0;178;220;;0;;0;0;0;;0;0;16827;0;0;0;;0;0;;;;;;;;;;0;0;0;0;912,75;0;;;;;;;;;;;217;;;;
TRE_BR_Mensal_7_2022;Mensal;2022;7;Eleitoral;999991;TRE;Justiça Eleitoral;BR;BR;;;0;0;0;0;0;0;24460;4548,5;0;0;6227;3559938,66;6222;0;6597,7;420;9240,5;;;0;0;0;565,18;0;36816,24;0;2855,635;0;448,39;0;525614,54;2728,07;45825,6;0;9343,21;424555,67;0;0;0;0;2971727,34;0;0;0;113153,38;;0;;;46,84594072;57,880706;;513665,74;229554,88;0;0;0;11670;3981;0;0;0;0;0;0;;0;0;2717307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47283,145;0;;;;;;;;;;;9660,5;;;;
TJAC_AC_Mensal_7_2022;Mensal;2022;7;Estadual;8;TJAC;TJ - Acre;AC;AC;;;0;0;0;0;0;0;1195;48;0;0;0;311064;1158;0;221,75;0;359;;;0;0;0;0;0;202,75;0;5;0;0;0;15929,13;0;6460,6;0;228;1949,08;0;0;0;0;162890,21;0;0;0;6210,7;;0;;;16,05083183;89,96659864;;8876,11;13225,09;0;0;0;553;147;;0;;0;0;0;;0;0;179500;0;0;0;;0;0;;;;;;;;;;0;0;0;0;429,5;0;;;;;;;;;;;359;;;;
TJAL_AL_Mensal_7_2022;Mensal;2022;7;Estadual;9;TJAL;TJ - Alagoas;AL;AL;;;0;0;0;0;0;0;2028;0;0;0;0;398157;2072;0;282,9;0;745;;;0;0;0;16,2;0;990,5;0;0;0;0;0;79939,74;0;15015,5;0;0;2699,49;0;0;0;0;314028,05;0;0;0;10988,75;;0;;;14,83035625;76,42111111;;23728,57;23384,86;0;0;0;1600;306;;0;;0;0;0;;0;0;388531;0;0;0;;0;0;;;;;;;;;;0;0;0;0;1289,6;0;;;;;;;;;;;745;;;;
TJAM_AM_Mensal_7_2022;Mensal;2022;7;Estadual;10;TJAM;TJ - Amazonas;AM;AM;;;0;0;0;0;0;0;423;219;0;0;300;692625;2916;0;0;0;578;;;0;0;0;3;0;354;0;105,4;0;0;0;4925,86;2238;10741;0;539,4;18599,4;0;0;0;0;490512,31;0;0;0;11575,07;;0;;;392,1331034;;;22743,72;0;0;0;0;58;0;;0;;0;0;0;;0;0;68363;0;0;0;;0;0;;;;;;;;;;0;0;0;0;462,4;0;;;;;;;;;;;578;;;;
TJAP_AP_Mensal_7_2022;Mensal;2022;7;Estadual;11;TJAP;TJ - Amapá;AP;AP;;;0;0;0;0;0;0;1100;75;0;0;4980;299678;262;0;800;;377;;;0;0;0;;0;;0;32;0;;0;25180,31;8241,9;2025,26;0;72;;0;0;0;0;151154,61;0;0;0;4335,5;;0;;;11,17629879;5,12164;;8303,99;1280,41;0;0;0;743;250;;0;;0;0;0;;0;0;188500;0;0;0;;0;0;;;;;;;;;;0;0;0;0;832;0;;;;;;;;;;;377;;;;
TJBA_BA_Mensal_7_2022;Mensal;2022;7;Estadual;12;TJBA;TJ - Bahia;BA;BA;;;0;0;0;0;0;0;11344;2960;0;0;4739;1264183,11;5842;0;0;;3886;;;0;0;0;5,41;0;3585,4;0;103,85;0;0;0;322756,04;22214,48;27880,76;0;8627,07;13883,1;0;0;0;0;941773,49;0;0;0;48658,6;;0;;;14,09967016;46,89966102;;80791,11;16602,48;0;0;0;5730;354;;0;;0;0;0;;0;0;2283798;0;0;0;;0;0;;;;;;;;;;0;0;0;0;3694,66;0;;;;;;;;;;;3886;;;;
TJCE_CE_Mensal_7_2022;Mensal;2022;7;Estadual;13;TJCE;TJ - Ceará;CE;CE;;;0;0;0;0;0;0;12934;872;0;0;0;561488;511;0;0;0;104;;;0;0;0;13;0;585;0;110;0;0;0;198819,58;0;555,1;0;0;18980,58;0;0;0;0;474644,6;0;0;0;0;;0;;;42,04286792;3,612903226;;66848,16;2128;0;0;0;1590;589;;0;;0;0;0;;0;0;827645;0;0;0;;0;0;;;;;;;;;;0;0;0;0;708;0;;;;;;;;;;;104;;;;
TJDFT_DF_Mensal_7_2022;Mensal;2022;7;Estadual;14;TJDFT;TJ - Distrito Federal;DF;DF;;;0;0;0;0;0;0;5868;0;0;0;0;927941;759;0;0;0;1298;;;0;0;0;536;0;8085;0;1238;0;0;0;164198,19;0;4486;0;0;46991,05;0;0;0;0;662241,84;0;0;0;22344,08;;0;;;7,025885565;90,79970041;;32171,53;87894,11;0;0;0;4579;968;;0;;0;0;0;;0;0;1099014;0;0;0;;0;0;;;;;;;;;;0;0;0;0;9859;0;;;;;;;;;;;1298;;;;
TJES_ES_Mensal_7_2022;Mensal;2022;7;Estadual;15;TJES;TJ - Espírito Santo;ES;ES;;;0;0;0;0;0;0;5104;1283;0;0;0;681057;4241;0;400;0;3842;;;0;0;0;0;0;2470;0;0;0;0;0;88769,86;0;47726,6;0;4241,92;0;0;0;0;0;565719,69;0;0;0;55489,44;;0;;;231,6526316;91,25;;70422,4;42887,5;0;0;0;304;470;;0;;0;0;0;;0;0;0;0;0;0;;0;0;;;;;;;;;;0;0;0;0;2870;0;;;;;;;;;;;3842;;;;
TJGO_GO_Mensal_7_2022;Mensal;2022;7;Estadual;16;TJGO;TJ - Goiás;GO;GO;;;0;0;0;0;0;0;15940;0;0;0;0;1794070,54;0;0;0;0;259;;;0;0;0;0;0;27430;0;0;0;0;0;254822,5;0;0;0;0;74226,5;0;0;0;0;1097226,27;0;0;0;0;;0;;;7,505791549;27,12291262;;53291,12;13968,3;0;0;0;7100;515;;0;;0;0;0;;0;0;1140440;0;0;0;;0;0;;;;;;;;;;0;0;0;0;27430;0;;;;;;;;;;;259;;;;
TJMA_MA_Mensal_7_2022;Mensal;2022;7;Estadual;17;TJMA;TJ - Maranhão;MA;MA;;;0;0;0;0;0;0;4871;0;0;0;0;1095330;5081;0;0;0;796;;;0;0;0;235;0;6498;0;1042;0;0;0;91573,54;0;44097,71;0;0;2200;0;0;0;0;741671,56;0;0;0;11902,85;;0;;;17,4412119;49,68366667;;47492,42;10433,57;0;0;0;2723;210;;0;;0;0;0;;0;0;1003619;0;0;0;;0;0;;;;;;;;;;0;0;0;0;7775;0;;;;;;;;;;;796;;;;
TJMG_MG_Mensal_7_2022;Mensal;2022;7;Estadual;18;TJMG;TJ - Minas Gerais;MG;MG;;;0;0;0;0;0;0;35107;716;0;0;7668;2494184;20;0;;;13194;;;0;0;0;;0;52302;0;;0;;0;575987,85;6333,48;129;0;15300;41370,93;0;0;0;0;1771120,75;0;0;0;0;;0;;;24,60175192;16,62744266;;92822,41;14499,13;0;0;0;3773;872;;0;;0;0;0;;0;0;9635394;0;0;0;;0;0;;;;;;;;;;0;0;0;0;52302;0;;;;;;;;;;;13194;;;;
TJMS_MS_Mensal_7_2022;Mensal;2022;7;Estadual;19;TJMS;TJ - Mato Grosso do Sul;MS;MS;;;0;0;0;0;0;0;5799;4524;0;0;0;698895;55;0;0;1127;0;;;0;0;0;0;0;4347;0;0;0;0;0;237420,69;0;0;0;17708,45;65904,95;0;0;0;0;631376,01;0;0;0;0;;0;;;58,34172;180,1427642;;102098,01;44315,12;0;0;0;1750;246;;0;;0;0;0;;0;0;856591;0;0;0;;0;0;;;;;;;;;;0;0;0;0;4347;0;;;;;;;;;;;1127;;;;
TJMT_MT_Mensal_7_2022;Mensal;2022;7;Estadual;20;TJMT;TJ - Mato Grosso;MT;MT;;;0;0;0;0;0;0;5693;1729;0;0;0;1318800;2320;0;0;;922;;;0;0;0;0;0;2861;0;0;0;0;0;85546;1176;17400;0;31360;11871,26;0;0;0;0;1201879,1;0;0;0;0;;0;;;93,91480106;41,98390805;;70811,76;36526;0;0;0;754;870;;0;;0;0;0;;0;0;987084;0;0;0;;0;0;;;;;;;;;;0;0;0;0;2861;0;;;;;;;;;;;922;;;;
TJPA_PA_Mensal_7_2022;Mensal;2022;7;Estadual;21;TJPA;TJ - Pará;PA;PA;;;0;0;0;0;0;0;4500;34;0;0;0;1084809;2114;0;744,34;0;713;;;0;0;0;27,86;0;583,27;0;133,21;0;0;0;69074,58;0;16890,86;0;83,41;7315;0;0;0;0;763783;0;0;0;10982,88;;0;;;18,75167539;74,62694488;;57305,12;47388,11;0;0;0;3056;635;;0;;0;0;0;;0;0;887900;0;0;0;;0;0;;;;;;;;;;0;0;0;0;1488,68;0;;;;;;;;;;;713;;;;
TJPB_PB_Mensal_7_2022;Mensal;2022;7;Estadual;22;TJPB;TJ - Paraíba;PB;PB;;;0;0;0;0;0;0;2788;1005;0;0;0;483921,8971;661;0;0;0;1594;;;0;0;0;0;0;0;0;0;0;0;0;69529,59;0;8386,67;0;4536,52;0;0;0;0;0;393345,46;0;0;0;23380,73;;0;;;20,94887809;79,75530449;;47428,26;49767,31;0;0;0;2264;624;;0;;0;0;0;;0;0;466849;0;0;0;;0;0;;;;;;;;;;0;0;0;0;0;0;;;;;;;;;;;1594;;;;
TJPE_PE_Mensal_7_2022;Mensal;2022;7;Estadual;23;TJPE;TJ - Pernambuco;PE;PE;;;0;0;0;0;0;0;9249;823;0;0;5760;1198410,77;3803;0;716,62;663;2690;;;0;0;0;0;0;1827,58;0;0;0;0;0;178411,25;5209,2;19240,4;0;3275,26;22910,28;0;0;0;0;1114294,71;0;0;0;37918,15;;0;;;20,95191337;38,46458333;;84645,73;10154,65;0;0;0;4040;264;;0;;0;0;0;;0;0;0;0;0;0;;0;0;;;;;;;;;;0;0;0;0;2544,2;0;;;;;;;;;;;3353;;;;
TJPI_PI_Mensal_7_2022;Mensal;2022;7;Estadual;24;TJPI;TJ - Piauí;PI;PI;;;0;0;0;0;0;0;4890;264;0;0;6396;579070;1763;0;0;835;7;;;0;0;0;0;0;40;0;10;0;0;0;75982,38;3773,64;6611,25;0;322,08;0;0;0;0;0;370113,02;0;0;0;97,79;;0;;;138,9495253;165,6200847;;43908,05;19543,17;0;0;0;316;118;;0;;0;0;0;;0;0;420878;0;0;0;;0;0;;;;;;;;;;0;0;0;0;50;0;;;;;;;;;;;842;;;;
TJPR_PR_Mensal_7_2022;Mensal;2022;7;Estadual;25;TJPR;TJ - Paraná;PR;PR;;;0;0;0;0;0;0;11155;79;0;0;0;1416445;10588;0;;0;3272;;;0;0;0;0;0;982;0;234;0;0;0;199984,25;0;82007,94;0;166,83;0;0;0;0;0;976316,6;0;0;0;52549,42;;0;;;5,277325688;61,46;;46018,28;12230,54;0;0;0;8720;199;;0;;0;0;0;;0;0;979198;0;0;0;;0;0;;;;;;;;;;0;0;0;0;1216;0;;;;;;;;;;;3272;;;;
TJRJ_RJ_Mensal_7_2022;Mensal;2022;7;Estadual;26;TJRJ;TJ - Rio de Janeiro;RJ;RJ;;;0;0;0;0;0;0;43892;;0;0;52800;5734653;30;0;571;;9588;;;0;0;0;852;0;6333;0;1990;0;180;0;672971,87;61560;420;0;;30526,28;0;0;0;0;4740912,25;0;0;0;111604,32;;0;;;14,90285504;37,64682261;;50580,29;38625,64;0;0;0;3394;1026;;0;;0;0;0;;0;0;;0;0;0;;0;0;;;;;;;;;;0;0;0;0;9926;0;;;;;;;;;;;9588;;;;
TJRN_RN_Mensal_7_2022;Mensal;2022;7;Estadual;27;TJRN;TJ - Rio Grae do Norte;RN;RN;;;0;0;0;0;0;0;4461;394;0;0;20;658314,01;2121;0;;;914;;;0;0;0;3;0;440;0;120;0;15;0;68298,19;449,6;11128,53;0;821,71;0;0;0;0;0;552898,41;0;0;0;11174,02;;0;;;26,16414652;123,4909836;;35714,06;37664,75;0;0;0;1365;305;;0;;0;0;0;;0;0;683698;0;0;0;;0;0;;;;;;;;;;0;0;0;0;578;0;;;;;;;;;;;914;;;;
TJRO_RO_Mensal_7_2022;Mensal;2022;7;Estadual;28;TJRO;TJ - Roônia;RO;RO;;;0;0;0;0;0;0;1520;0;0;0;0;582120;2600;0;105;0;447;;;0;0;0;230,5;0;1516,5;0;232,5;0;0;0;25541,93;0;15300;0;0;10617,73;0;0;0;0;387551,92;0;0;0;5676,41;;0;;;786,7612821;11,92156863;;30683,69;1216;0;0;0;39;102;;0;;0;0;0;;0;0;201958;0;0;0;;0;0;;;;;;;;;;0;0;0;0;2084,5;0;;;;;;;;;;;447;;;;
TJRR_RR_Mensal_7_2022;Mensal;2022;7;Estadual;29;TJRR;TJ - Roraima;RR;RR;;;0;0;0;0;0;0;303;0;0;0;0;313885;126;0;389;;250;;;0;0;0;;0;;0;;0;;0;3281,29;0;1301,58;0;0;0;0;0;0;0;154955,81;0;0;0;4320;;0;;;76,03662474;61,0624;;36269,47;9159,36;0;0;0;477;150;;0;;0;0;0;;0;0;88000;0;0;0;;0;0;;;;;;;;;;0;0;0;0;389;0;;;;;;;;;;;250;;;;
TJRS_RS_Mensal_7_2022;Mensal;2022;7;Estadual;30;TJRS;TJ - Rio Grae do Sul;RS;RS;;;0;0;0;0;0;0;12947;102;0;0;2280;2748885;;0;14205,1;;4349;;;0;0;0;;0;28334;0;;0;;0;324569,54;5815;;0;386,22;26677,64;0;0;0;0;2164626,8;0;0;0;60005,51;;0;;;475,9596667;31,05317592;;14278,79;59839,47;0;0;0;30;1927;;0;;0;0;0;;0;0;3352542;0;0;0;;0;0;;;;;;;;;;0;0;0;0;42539,1;0;;;;;;;;;;;4349;;;;
TJSC_SC_Mensal_7_2022;Mensal;2022;7;Estadual;31;TJSC;TJ - Santa Catarina;SC;SC;;;0;0;0;0;0;0;6395;1375;0;0;32402;1294981;3942;0;4702,46;0;1460;;;0;0;0;0;0;0;0;0;0;0;0;117154,89;29116,6;40787,99;0;3106,4;18560;0;0;0;0;780472,49;0;0;0;23111,8;;0;;;0,915370427;44,20364238;;9031,96;26699;0;0;0;9867;604;;0;;0;0;0;;0;0;730000;0;0;0;;0;0;;;;;;;;;;0;0;0;0;4702,46;0;;;;;;;;;;;1460;;;;
TJSE_SE_Mensal_7_2022;Mensal;2022;7;Estadual;32;TJSE;TJ - Sergipe;SE;SE;;;0;0;0;0;0;0;4037;1658;0;0;0;515722;1537;0;0;0;666;;;0;0;0;0;0;75,8;0;0;0;0;0;125414,82;0;6764,97;0;0;3737,13;0;0;0;0;371255,41;0;0;0;0;;0;;;9,161922039;20,20543027;;30555,01;13618,46;0;0;0;3335;674;;0;;0;0;0;;0;0;295398;0;0;0;;0;0;;;;;;;;;;0;0;0;0;75,8;0;;;;;;;;;;;666;;;;
TJSP_SP_Mensal_7_2022;Mensal;2022;7;Estadual;33;TJSP;TJ - São Paulo;SP;SP;;;0;0;0;0;0;0;42830,91;12775;0;0;107760;3674491,22;19542;0;153173,28;0;13473;;;0;0;0;0;0;0;0;0;0;0;0;1275135,63;77216,84;163370,66;0;58284,4;63592,48;0;0;0;0;2565614,96;0;0;0;209506;;0;;;34,78946221;77,15147368;;434068,12;43976,34;0;0;0;12477;570;;0;;0;0;0;;0;0;8074951;0;0;0;;0;0;;;;;;;;;;0;0;0;0;153173,28;0;;;;;;;;;;;13473;;;;
TJTO_TO_Mensal_7_2022;Mensal;2022;7;Estadual;34;TJTO;TJ - Tocantins;TO;TO;;;0;0;0;0;0;0;5679;684;0;0;3028;475193,85;1290;0;353,8;0;737;;;0;0;0;1595,61;0;304;0;618,71;0;0;0;117701,26;6627,98;14089,6;0;0;4903,21;0;0;0;0;377387,98;0;0;0;71652,04;;0;;;75,31237817;195,0917378;;38635,25;123493,07;0;0;0;513;633;;0;;0;0;0;;0;0;355994;0;0;0;;0;0;;;;;;;;;;0;0;0;0;2872,12;0;;;;;;;;;;;737;;;;
TJ_BR_Mensal_7_2022;Mensal;2022;7;Estadual;999991;TJ;Justiça Estadual;BR;BR;;;0;0;0;0;0;0;262052,91;31619;0;0;228133;33298374,4;75354;0;176665,25;2625;66520;;;0;0;0;3517,58;0;150146,8;0;5974,67;0;195;0;5468920,76;229972,72;562817,98;0;149059,67;487516,09;0;0;0;0;24919767,31;0;0;0;793484,06;;0;;;20,2036154;58,74085999;;1639523,39;800520,44;0;0;0;81150;13628;0;0;0;0;0;0;;0;0;35195845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;336499,3;0;;;;;;;;;;;69145;;;;
TRF1_Mensal_7_2022;Mensal;2022;7;Federal;3;TRF1;TRF 1ª Região;DF;DF;;;0;0;0;0;0;0;9017,93;2211;0;0;4072;1749525,479;3774;0;2057,508;232;1673;;;0;0;0;993,41;0;15288,5;0;130,6;0;173,52;0;190741;3641,09;25737,67;0;4247,61;5545;0;0;0;0;1483237,81;0;0;0;21717,23;;0;;;6,119012708;56,66168919;;56337,75;25157,79;0;0;0;9207;444;0;0;0;0;0;0;;0;0;443489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18643,538;0;;;;;;;;;;;1905;;;;
TRF2_Mensal_7_2022;Mensal;2022;7;Federal;4;TRF2;TRF 2ª Região;RJ;RJ;;;0;0;0;0;0;0;8026;836;0;0;252;1268760,97;588;0;2250;0;480;;;0;0;0;0;0;967;0;29,27;0;9,49;0;131892,42;352,8;4051,32;0;1567,43;42904,34;0;0;0;0;1191369,36;0;0;0;6662,35;;0;;;8,322653705;68,82632911;;15838,01;21749,12;0;0;0;1903;316;0;0;0;0;0;0;;0;0;411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3255,76;0;;;;;;;;;;;480;;;;
TRF3_Mensal_7_2022;Mensal;2022;7;Federal;5;TRF3;TRF 3ª Região;SP;SP;;;0;0;0;0;0;0;6698,39;1379;0;0;0;439066,584;1999;0;1259;789,968;64;;;0;0;0;2202;0;16847;0;413;0;150;0;252782,5;0;20102,96;0;1988,13;0;0;0;0;0;823706,19;0;0;0;1058,54;;0;;;1,690874864;76,56696833;;14012,28;16921,3;0;0;0;8287;221;0;0;0;0;0;0;;0;0;133705,425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20871;0;;;;;;;;;;;853,968;;;;
TRF4_Mensal_7_2022;Mensal;2022;7;Federal;6;TRF4;TRF 4ª Região;RS;RS;;;0;0;0;0;0;0;3711;93;0;0;4;987483;450;0;0;0;483;;;0;0;0;0;0;1169;0;212;0;0;0;76562,95;16;3366;0;49,9;1145;0;0;0;0;777983,17;0;0;0;2235,76;;0;;;3,116745877;28,64161149;;17575,33;45855,22;0;0;0;5639;1601;0;0;0;0;0;0;;0;0;237921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1381;0;;;;;;;;;;;483;;;;
TRF5_Mensal_7_2022;Mensal;2022;7;Federal;7;TRF5;TRF 5ª Região;PE;PE;;;0;0;0;0;0;0;5437;1212;0;0;65;1194230,37;2040;0;0;0;336;;;0;0;0;0;0;11005;0;66,64;0;30;0;108173,2;0;9286,25;0;654,63;2532;0;0;0;0;998332,66;0;0;0;428,8;;0;;;8,05015633;104,6500477;;31411,71;87696,74;0;0;0;3902;838;0;0;0;0;0;0;;0;0;119002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11101,64;0;;;;;;;;;;;336;;;;
TRF1_2º Grau_DF_Mensal_7_2022;Mensal;2022;7;Federal;103;TRF1_2º Grau;TRF 1ª Região;DF;DF;;;0;0;0;0;0;0;1777;483;0;0;576;322251;1055;0;;232;482;;;0;0;0;0;0;333;0;0;0;0;0;43304,27;879,13;5392,15;0;1144,32;5545;0;0;0;0;239129,76;0;0;0;6368,9;;0;;;0,432896296;76,91030303;;1168,82;2538,04;0;0;0;2700;33;0;0;0;0;0;0;;0;0;356936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;333;0;;;;;;;;;;;714;;;;
TRF2_2º Grau_RJ_Mensal_7_2022;Mensal;2022;7;Federal;104;TRF2_2º Grau;TRF 2ª Região;RJ;RJ;;;0;0;0;0;0;0;2234;268;0;0;0;462979;588;0;0;0;130;;;0;0;0;0;0;967;0;29,27;0;9,49;0;30022,36;0;4051,32;0;531,2;42824,34;0;0;0;0;444386,18;0;0;0;1837,28;;0;;;2,057473769;171,7182857;;2549,21;12020,28;0;0;0;1239;70;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1005,76;0;;;;;;;;;;;130;;;;
TRF3_2º Grau_SP_Mensal_7_2022;Mensal;2022;7;Federal;105;TRF3_2º Grau;TRF 3ª Região;SP;SP;;;0;0;0;0;0;0;2128,39;0;0;0;0;371414,89;800;0;0;165;0;;;0;0;0;1600;0;1790;0;70;0;0;0;108292,14;0;4640;0;0;0;0;0;0;0;336782,51;0;0;0;0;;0;;;0,622158107;77,70906667;;1078,2;5828,18;0;0;0;1733;75;0;0;0;0;0;0;;0;0;117780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3460;0;;;;;;;;;;;165;;;;
